insee_code,ville,dep
18029,bessais le fromental,18
45103,corbeilles,45
41105,josnes,41
18030,blancafort,18
45105,cortrat,45
41106,lamotte beuvron,41
18031,blet,18
45107,coudroy,45
41115,lignieres,41
18035,brecy,18
45116,cravant,45
41116,lisle,41
18040,bussy,18
45119,dadonville,45
41118,loreux,41
18048,la chapelle hugon,18
45134,epieds en beauce,45
41119,lorges,41
18050,la chapelle st ursin,18
45136,ervauville,45
41123,marchenoir,41
18065,chezal benoit,18
45145,ferrieres en gatinais,45
41125,marcilly en gault,41
18066,civray,18
45155,gien,45
41136,mer,41
18072,cornusse,18
45159,grangermont,45
41140,millancay,41
18083,culan,18
45168,ingrannes,45
18088,ennordres,18
45177,laas,45
41144,monteaux,41
18109,henrichemont,18
45191,le malesherbois,45
41145,monthou sur bievre,41
18112,ids st roch,18
18117,jars,18
45194,mardie,45
41153,montrouveau,41
18118,jouet sur l aubois,18
45197,marigny les usages,45
41155,muides sur loire,41
18119,jussy champagne,18
45198,marsainvilliers,45
41160,neuvy,41
18120,jussy le chaudrier,18
45201,merinville,45
41167,veuzain sur loire,41
18124,lazenay,18
45205,mezieres en gatinais,45
41168,orcay,41
18126,levet,18
45215,montliard,45
18129,lissay lochy,18
45216,mormant sur vernisson,45
41174,perigny,41
18141,mehun sur yevre,18
45218,le moulinet sur solin,45
41188,rhodon,41
18142,meillant,18
45219,moulon,45
41193,romilly,41
18146,menetreol sous sancerre,18
45230,noyers,45
41194,romorantin lanthenay,41
18149,mery es bois,18
45232,olivet,45
41209,st firmin des pres,41
18156,morogues,18
45244,ouzouer sur loire,45
41222,st loup,41
18161,neuilly en dun,18
45245,ouzouer sur trezee,45
41225,st martin des bois,41
18166,nohant en gout,18
45246,pannecieres,45
41226,st ouen,41
18174,osmoy,18
45250,pers en gatinais,45
41228,st rimay,41
18178,la perche,18
45257,pressigny les pins,45
41229,st romain sur cher,41
18179,pigny,18
45260,ramoulu,45
41231,st viatre,41
18181,plou,18
45261,rebrechien,45
41232,salbris,41
18182,poisieux,18
45268,st aignan le jaillard,45
41234,santenay,41
18193,rezay,18
45285,st jean de la ruelle,45
41235,sarge sur braye,41
18206,st eloy de gy,18
45288,st loup des vignes,45
41237,sassay,41
18210,st georges sur la pree,18
45290,st martin d abbat,45
41238,savigny sur braye,41
18215,st hilaire de gondilly,18
45292,st maurice sur aveyron,45
41247,soings en sologne,41
